shell_incoming2,3,explosions/mrk_incoming3.wav,0.7,0.9,explosion,0.7,0.9,500,500000,auto,streamed,,,0.33,mp_brest
shell_incoming2,4,explosions/mrk_incoming4.wav,0.7,0.9,explosion,0.7,0.9,500,500000,auto,streamed,,,0.33,mp_brest
shell_explosion,1,explosions/mortar_dirt01.wav,0.75,0.9,explosion,0.7,0.9,50,7500,voice,streamed,,,0.5,mp_brest
shell_explosion,2,explosions/mortar_dirt02.wav,0.75,0.9,explosion,0.7,0.9,50,7500,voice,streamed,,,0.5,mp_brest
shell_explosion,3,explosions/mortar_dirt03.wav,0.75,0.9,explosion,0.7,0.9,50,7500,voice,streamed,,,0.5,mp_brest
shell_explosion,4,explosions/mortar_dirt04.wav,0.75,0.9,explosion,0.7,0.9,50,7500,voice,streamed,,,0.5,mp_brest
shell_explosion,5,explosions/mortar_dirt05.wav,0.75,0.9,explosion,0.7,0.9,50,7500,voice,streamed,,,0.5,mp_brest
shell_explosion,6,explosions/mortar_dirt06.wav,0.75,0.9,explosion,0.7,0.9,50,7500,voice,streamed,,,0.5,mp_brest

distant_artillery_barrage1,1,explosions/cannon_sequence_hvy1_filt.wav,1,1,,1,1.2,1,50000,auto,streamed,,,0.7,mp_brest
distant_artillery_barrage2,2,explosions/cannon_sequence_hvy2_filt.wav,1,1,,1,1.2,1,50000,auto,streamed,,,0.7,mp_brest
distant_artillery_barrage3,3,explosions/cannon_sequence_hvy3_filt.wav,1,1,,1,1.2,1,50000,auto,streamed,,,0.7,mp_brest
distant_artillery_barrage_layer1,1,explosions/cannon_sequence_hvy1_filt.wav,0.38,0.38,,0.6,0.6,500000,,local,streamed,,,0.7,mp_brest
distant_artillery_barrage_layer2,2,explosions/cannon_sequence_hvy2_filt.wav,0.38,0.38,,0.6,0.6,500000,,local,streamed,,,0.7,mp_brest
distant_artillery_barrage_layer3,3,explosions/cannon_sequence_hvy3_filt.wav,0.38,0.38,,0.6,0.6,500000,,local,streamed,,,0.7,mp_brest
fast_artillery_round,1,explosions/artillery_incoming01.wav,0.7,0.8,explosion,0.8,1.2,1,500000,auto,streamed,,,0.5,mp_brest
fast_artillery_round,2,explosions/artillery_incoming02.wav,0.7,0.8,explosion,0.8,1.2,1,500000,auto,streamed,,,0.5,mp_brest
fast_artillery_round,3,explosions/artillery_incoming03.wav,0.7,0.8,explosion,0.8,1.2,1,500000,auto,streamed,,,0.5,mp_brest
fast_artillery_round,4,explosions/artillery_incoming04.wav,0.7,0.8,explosion,0.8,1.2,1,500000,auto,streamed,,,0.5,mp_brest
fast_artillery_round,5,explosions/artillery_incoming05.wav,0.7,0.8,explosion,0.8,1.2,1,500000,auto,streamed,,,0.5,mp_brest
artillery_impact,1,explosions/mortar_dirt01.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,mp_brest
artillery_impact,2,explosions/mortar_dirt02.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,mp_brest
artillery_impact,3,explosions/mortar_dirt03.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,mp_brest
artillery_impact,4,explosions/mortar_dirt04.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,mp_brest
artillery_impact,5,explosions/mortar_dirt05.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,mp_brest
artillery_impact,6,explosions/mortar_dirt06.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,mp_brest
door_open,1,misc/dooropen.mp3,0.8,,,,,100,900,auto,streamed,,,,mp_brest
door_close,1,misc/doorclose.mp3,0.8,,,,,100,900,auto,streamed,,,,mp_brest
door_locked,1,misc/doorlocked.mp3,0.8,,,,,100,900,auto,streamed,,,,mp_brest
mortar_load,,misc/mortar_load.wav,1,1,element,0.9,0.9,7,400,auto,streamed,,,,mp_brest
mortar_launch,,misc/mortar_launch.wav,1,1,element,0.9,0.9,7,400,auto,streamed,,,,mp_brest

us_arty_reloading,1,Voiceovers/US/Artillery/artillery_ar1_sc01_10_t2_R.wav,0.93,0.93,,,,7,3000,voice,streamed,,,,mp_brest
us_arty_reloading,2,Voiceovers/US/Artillery/artillery_ar1_sc01_11_t2_R.wav,0.93,0.93,,,,7,3000,voice,streamed,,,,mp_brest
us_arty_reloading,3,Voiceovers/US/Artillery/artillery_ar1_sc01_12_t2_R.wav,0.93,0.93,,,,7,3000,voice,streamed,,,,mp_brest
us_arty_shot,1,Voiceovers/US/Artillery/artillery_ar1_sc01_13_t3_R.wav,0.93,0.93,,,,7,3000,voice,streamed,,,,mp_brest
us_arty_shot,2,Voiceovers/US/Artillery/artillery_ar1_sc01_14_t4_R.wav,0.93,0.93,,,,7,3000,voice,streamed,,,,mp_brest
us_fire_for_effect,1,Voiceovers/MP/UK/UK_1_mp_responses_08.wav,0.93,0.93,,,,7,3000,voice,streamed,,,,mp_brest
us_fire_for_effectR,,Voiceovers/US/Artillery/artillery_ar1_sc01_06_t5.wav,0.99,0.99,voiceover,,,360,6000,voice,streamed,,,master,mp_brest

stukafly,,vehicles/stuka_planeby1.wav,1,,,,,,,local,streamed,,,,mp_brest

us_arty_nofire,1,Voiceovers/US/Artillery/artillery_ar1_sc01_05_t2_R.wav,0.7,0.7,emitter,,,1,400,auto,streamed,,,,mp_brest
us_arty_nofire,2,Voiceovers/US/Artillery/artillery_ar1_sc01_06_t4_R.wav,0.7,0.7,emitter,,,1,400,auto,streamed,,,,mp_brest
us_arty_nofire,3,Voiceovers/US/Artillery/artillery_ar1_sc01_07_t1_R.wav,0.7,0.7,emitter,,,1,400,auto,streamed,,,,mp_brest
